rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
11,Gonzaga,Gonzaga,11.6868813872072,9.69135713413199,21.3782385213392,-9.78479398282369,-14.4932356674643,15,15,70.3332186322102,113,200,32,5,#FFC883,#FFCA88,#FFBA64,#D8E9DA,#D1D8BE,Gonzaga performs at a similar level against both good and bad teams.,Gonzaga performs at a similar level regardless of the pace of the game.
12,Texas Tech,Texas Tech,8.82568430393087,11.6312632307444,20.4569475346753,12.3177005740904,13.0723005971628,39,4,67.2691327352705,279,90,28,10,#FFD5A1,#FFC070,#FFBD6B,#FFD0BE,#F2D4AA,Texas Tech performs at a similar level against both good and bad teams.,Texas Tech performs at a similar level regardless of the pace of the game.
13,Kentucky,Kentucky,10.55686202962,9.82878772499028,20.3856497546103,22.4639628633918,-10.3375240620496,22,14,70.3600552449859,109,80,26,11,#FFCD8F,#FFC986,#FFBD6B,#FFAAA2,#DADCBD,Kentucky plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Kentucky performs at a similar level regardless of the pace of the game.
14,Houston,Houston,9.98454882283816,10.35539509067,20.3399439135081,29.4589429972246,-9.84366341292231,30,10,69.4747870749264,166,14,27,8,#FFD095,#FFC780,#FFBE6B,#F79090,#DBDCBD,Houston plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Houston performs at a similar level regardless of the pace of the game.
15,Wichita State,Wichita State,15.1622238965834,5.05873125768571,20.2209551542691,1.38626070498644,-3.70260172739874,4,70,69.9569483097101,131,269,25,8,#FFB85F,#FFE3C1,#FFBE6C,#FFF9DC,#E7E3BC,Wichita State performs at a similar level against both good and bad teams.,Wichita State performs at a similar level regardless of the pace of the game.
16,Florida,Florida,10.0972483983394,9.9830233829548,20.0802717812942,62.508493692815,38.0945229721332,29,12,68.2975151374004,226,332,21,13,#FFCF94,#FFC984,#FFBE6D,#AF1D4A,#F8AF89,Florida plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Florida plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
17,Xavier,Xavier,14.0198961251687,5.61638707992551,19.6362832050942,-24.6417281759743,17.2038402871494,9,63,71.0829143067537,72,193,29,6,#FFBD6B,#FFE0BA,#FFC071,#9CC9D3,#F3CEA5,Xavier plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Xavier performs at a similar level regardless of the pace of the game.
18,Clemson,Clemson,8.20404895988806,10.8222394962687,19.0262884561567,16.9556579184811,19.5691638550878,43,9,67.3925203809055,270,52,25,10,#FFD8A8,#FFC47A,#FFC275,#FFBFB1,#F3CAA2,Clemson plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Clemson performs at a similar level regardless of the pace of the game.
19,Tennessee,Tennessee,8.14336015364655,10.8806924966479,19.0240526502944,-18.1934111215324,-26.4657147756483,44,8,67.5445105474987,265,196,26,9,#FFD9A9,#FFC479,#FFC275,#B6D7D6,#B9CBC0,Tennessee plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Tennessee plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
20,Ohio State,Ohio State,10.5609765365139,8.4566102065565,19.0175867430704,-29.3744995493871,-44.7126762303269,21,24,67.7937720844686,251,99,25,9,#FFCD8F,#FFD197,#FFC275,#8DBECF,#94B8C3,Ohio State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Ohio State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
21,Penn State,Penn State,7.63228040778252,10.2236849633529,17.8559653711354,7.15609238522515,-80.1597336598033,49,11,68.6721708798896,210,251,26,13,#FFDBAE,#FFC781,#FFC57D,#FFE4CC,#70A6C7,Penn State performs at a similar level against both good and bad teams.,Penn State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
22,Arizona,Arizona,13.0023591974646,4.66282210363179,17.6651813010964,-35.4543116529918,-5.80409574693197,11,79,68.0198795433709,238,259,27,8,#FFC275,#FFE5C5,#FFC67F,#80AFCA,#E3E1BD,Arizona plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arizona performs at a similar level regardless of the pace of the game.
23,TCU,TCU,13.2605388532783,4.22661175752932,17.4871506108076,0.652891345498332,7.96969985178701,10,87,69.9396372655838,133,124,21,13,#FFC173,#FFE8CB,#FFC780,#FFFCDE,#F1DBB1,TCU performs at a similar level against both good and bad teams.,TCU performs at a similar level regardless of the pace of the game.
24,Texas A&M,Texas A&M,7.2086842925216,9.94827693880903,17.1569612313306,17.1897140487394,53.2316544213117,57,13,70.4012888647621,103,103,22,13,#FFDDB2,#FFC985,#FFC882,#FFBEB0,#FC9975,Texas A&M plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Texas A&M plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
25,Butler,Butler,9.80282751611084,6.99165564154714,16.794483157658,-3.83839521547828,10.1430715685876,32,45,68.9874727423921,192,22,21,14,#FFD197,#FFD9A9,#FFC985,#EFF6DE,#F1D8AE,Butler performs at a similar level against both good and bad teams.,Butler performs at a similar level regardless of the pace of the game.
26,Florida State,Florida State,8.8666228771322,7.6765443336887,16.5431672108209,31.9533964605114,27.9376496953219,38,37,71.8994411484542,46,79,23,12,#FFD5A1,#FFD5A1,#FFCA87,#F3878A,#F6BE96,Florida State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Florida State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
27,Seton Hall,Seton Hall,10.6672310883935,5.77313464115804,16.4403657295516,16.0674721102375,-20.9502136826407,19,59,70.5075174643426,99,112,22,12,#FFCD8E,#FFDFB8,#FFCA88,#FFC2B3,#C4D1BF,Seton Hall plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Seton Hall performs at a similar level regardless of the pace of the game.
28,Auburn,Auburn,8.42559237442218,7.57081079545022,15.9964031698724,1.04939968215949,-6.38549248984729,42,39,73.5433153214952,17,128,26,8,#FFD7A6,#FFD6A2,#FFCB8B,#FFFBDD,#E2E0BD,Auburn performs at a similar level against both good and bad teams.,Auburn performs at a similar level regardless of the pace of the game.
29,Baylor,Baylor,7.62602773561623,8.34429796661604,15.9703257022323,-20.5910338168613,-7.14199249946142,50,25,66.9058735979678,302,25,19,15,#FFDBAE,#FFD198,#FFCB8B,#ACD2D5,#E0DFBD,Baylor plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Baylor performs at a similar level regardless of the pace of the game.
30,Louisville,Louisville,7.3011221603846,8.60057870466065,15.9017008650453,-73.3046121248501,-37.831260182667,55,23,70.3950228818073,106,301,22,14,#FFDCB2,#FFD095,#FFCC8C,#1954A5,#A2BFC2,Louisville plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Louisville plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
31,Notre Dame,Notre Dame,10.8660492395797,4.91583290553889,15.7818821451186,-14.9797212338867,0.207512422562085,17,72,66.6629500197095,311,192,19,15,#FFCC8C,#FFE4C2,#FFCC8C,#C3DED8,#EFE6BB,Notre Dame performs at a similar level against both good and bad teams.,Notre Dame performs at a similar level regardless of the pace of the game.
32,Saint Mary's,Saint Mary's,12.5683498581119,3.20978447585013,15.7781343339621,-24.5852913045529,10.029047218774,14,100,65.154935363806,340,105,30,6,#FFC47A,#FFEDD7,#FFCC8C,#9DC9D3,#F1D8AE,Saint Mary's plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Saint Mary's performs at a similar level regardless of the pace of the game.
33,Nevada,Nevada,12.7890950988576,2.88696395917176,15.6760590580293,50.8935192749288,-26.4929482726679,13,105,70.3977003933244,105,311,29,8,#FFC378,#FFEFDB,#FFCC8D,#D3425F,#B9CBC0,Nevada plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Nevada plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
34,USC,USC,10.5019920342472,5.10255031530918,15.6045423495564,-28.9532856296095,-22.3273208097263,24,69,68.3900811286166,221,339,24,12,#FFCE90,#FFE3C0,#FFCD8E,#8EBFD0,#C1CFBF,USC plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,USC plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
35,Miami (Fla.),Miami (Fla.),7.68336054937367,7.68450603378198,15.3678665831557,-16.9057974523854,14.9111892293559,48,36,68.385554848113,222,307,22,10,#FFDBAD,#FFD5A0,#FFCD8F,#BBDAD7,#F2D1A8,Miami (Fla.) plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Miami (Fla.) performs at a similar level regardless of the pace of the game.
36,Creighton,Creighton,9.4509996458567,5.89442102578327,15.34542067164,-77.9907165830823,28.8681687156655,35,56,71.9714994213753,43,2,20,12,#FFD29B,#FFDFB6,#FFCD90,#0A49A0,#F6BD95,Creighton plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Creighton plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
37,Virginia Tech,Virginia Tech,10.5535662553305,4.78586819472015,15.3394344500506,-28.1738447007768,-8.9346184819956,23,76,69.9304651475166,134,249,21,12,#FFCD8F,#FFE5C4,#FFCD90,#90C1D1,#DCDDBD,Virginia Tech plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Virginia Tech performs at a similar level regardless of the pace of the game.
38,Texas,Texas,5.97831645728944,8.67649191284648,14.6548083701359,5.82119866309537,19.4284143087344,66,22,66.2884232841151,322,125,20,15,#FFE3BF,#FFD094,#FFD095,#FFE9CF,#F3CAA2,Texas performs at a similar level against both good and bad teams.,Texas performs at a similar level regardless of the pace of the game.
39,Maryland,Maryland,8.02406500610497,6.53734585790978,14.5614108640148,-80.2212707040197,21.8295094317569,46,51,67.9324010464805,247,72,18,13,#FFD9AA,#FFDBAF,#FFD095,#03449E,#F4C79F,Maryland plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Maryland plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
40,Arkansas,Arkansas,10.7656127965085,3.68058795779784,14.4462007543064,-87.8333698712993,61.0853000663686,18,95,70.7050679957227,88,48,23,12,#FFCC8D,#FFEBD1,#FFD096,#00429D,#FE926E,Arkansas plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Arkansas plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
41,Loyola Chicago,Loyola Chicago,6.63077501116634,7.5421377513297,14.172912762496,43.4155163951865,-35.95208852392,59,40,66.2009088320896,323,158,31,6,#FFE0B9,#FFD6A2,#FFD198,#E35C6F,#A6C1C2,Loyola Chicago plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Loyola Chicago plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
42,UCLA,UCLA,9.92468516690522,4.09551926164597,14.0202044285512,31.0587547041396,-8.10595737408359,31,90,71.3181377874767,65,216,21,12,#FFD096,#FFE8CC,#FFD299,#F48A8D,#DEDEBD,UCLA plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,UCLA performs at a similar level regardless of the pace of the game.
43,Middle Tennessee,Middle Tennessee,6.40426623805604,7.59257850389301,13.9968447419491,54.2451888772771,-40.3799175332137,61,38,67.6805372112906,256,37,24,8,#FFE1BB,#FFD5A2,#FFD299,#C93759,#9DBDC3,Middle Tennessee plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Middle Tennessee plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
44,Rhode Island,Rhode Island,5.73648072565309,7.85556635899249,13.5920470846456,-37.980453436683,4.3651065785671,71,33,69.7615456566867,150,258,26,8,#FFE4C2,#FFD49E,#FFD39C,#7AA9C7,#F0E0B6,Rhode Island plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Rhode Island performs at a similar level regardless of the pace of the game.
45,Missouri,Missouri,5.85156528103276,7.44670303423861,13.2982683152714,-51.3392389002982,-31.0514932698143,69,41,66.9853893476279,297,104,19,13,#FFE3C1,#FFD6A3,#FFD49E,#5C88BB,#B0C6C1,Missouri plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Missouri plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
46,Davidson,Davidson,11.2190311987709,1.57753309950848,12.7965642982794,-28.8610210185365,-48.5797619479003,16,133,65.5736161269323,333,89,21,12,#FFCA88,#FFF6EB,#FFD6A2,#8FBFD0,#8DB4C4,Davidson plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Davidson plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
47,Syracuse,Syracuse,1.50442599696449,11.2132504617537,12.7176764587182,15.9321927641171,-26.8168331244799,138,6,64.6513825726279,343,106,23,14,#FFF7EF,#FFC275,#FFD6A3,#FFC3B4,#B8CBC0,Syracuse plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Syracuse plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
48,Mississippi State,Mississippi State,5.81997127658791,6.84519509707754,12.6651663736655,13.1196022403469,18.9744976378142,70,46,68.3172952356791,224,234,24,12,#FFE3C1,#FFD9AB,#FFD6A3,#FFCDBB,#F3CBA2,Mississippi State performs at a similar level against both good and bad teams.,Mississippi State performs at a similar level regardless of the pace of the game.
49,Kansas State,Kansas State,3.73537145850373,8.9127722102736,12.6481436687773,-23.3435264274105,-10.973354600015,96,18,66.7606491523054,309,186,25,12,#FFEDD7,#FFCE91,#FFD6A3,#A2CCD3,#D8DBBD,Kansas State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Kansas State performs at a similar level regardless of the pace of the game.
50,Alabama,Alabama,3.75864577210621,8.80763862786514,12.5662843999713,20.6439234652552,25.8368774974547,94,20,69.9683958967822,128,145,20,16,#FFEDD7,#FFCF93,#FFD6A4,#FFB1A7,#F5C199,Alabama plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Alabama plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
51,Marquette,Marquette,14.3107720349147,-1.78062073555963,12.5301512993551,5.08843753346286,-6.86420744016285,7,204,69.4289267026736,167,232,22,14,#FFBC68,#EDF4F9,#FFD6A4,#FFEBD1,#E1DFBD,Marquette performs at a similar level against both good and bad teams.,Marquette performs at a similar level regardless of the pace of the game.
52,NC State,NC State,10.4127880814645,2.05735724313219,12.4701453245967,36.588415903867,28.3671551632422,27,127,72.2051108914179,35,11,21,12,#FFCE91,#FFF3E5,#FFD7A4,#ED767F,#F6BD96,NC State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,NC State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
53,Western Kentucky,Western Kentucky,8.8024435521714,3.61570999283021,12.4181535450016,38.240320377684,-19.7664627322768,40,96,69.3882318768969,171,118,26,11,#FFD5A2,#FFEBD2,#FFD7A5,#EA6F7B,#C7D2BF,Western Kentucky plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Western Kentucky performs at a similar level regardless of the pace of the game.
54,San Diego State,San Diego State,4.67577469429227,7.70392989383234,12.3797045881246,-14.5282410493685,25.9821486836727,82,35,69.8332874790417,142,1,21,11,#FFE9CD,#FFD5A0,#FFD7A5,#C5DFD8,#F5C199,San Diego State performs at a similar level against both good and bad teams.,San Diego State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
55,Arizona State,Arizona State,9.29224491246257,3.01213953346115,12.3043844459237,8.71751121745334,37.1099083665603,36,103,72.5149887153651,32,76,20,12,#FFD39D,#FFEEDA,#FFD7A6,#FFDEC7,#F8B18A,Arizona State performs at a similar level against both good and bad teams.,Arizona State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
56,Oklahoma,Oklahoma,7.30674985878165,4.82640730990256,12.1331571686842,8.82009854590279,50.6458697492745,54,74,76.0138088299574,4,9,18,14,#FFDCB1,#FFE4C3,#FFD8A7,#FFDDC7,#FB9D78,Oklahoma performs at a similar level against both good and bad teams.,Oklahoma plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
57,Oklahoma State,Oklahoma State,6.57966832861807,5.15599441282649,11.7356627414446,13.8982194676485,-40.5168440215274,60,67,69.9210465350557,135,229,21,15,#FFE0B9,#FFE3BF,#FFD9AA,#FFCAB9,#9DBDC3,Oklahoma State performs at a similar level against both good and bad teams.,Oklahoma State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
58,Indiana,Indiana,4.86225420128273,6.81465962819384,11.6769138294766,10.6824638338076,-36.50420494375,79,47,67.9387920853424,246,97,16,15,#FFE8CB,#FFDAAB,#FFD9AA,#FFD6C2,#A5C1C2,Indiana performs at a similar level against both good and bad teams.,Indiana plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
59,Providence,Providence,3.56261440482543,7.7958394223081,11.3584538271335,74.3176462371779,-16.8118561177506,98,34,68.4744545743752,220,212,21,14,#FFEED9,#FFD49F,#FFDAAC,#93003A,#CDD5BE,Providence plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Providence performs at a similar level regardless of the pace of the game.
60,Buffalo,Buffalo,8.89087202259914,2.44023269462212,11.3311047172213,29.5192898475979,-30.8885907471543,37,115,73.2434295089286,21,275,26,9,#FFD5A1,#FFF1E1,#FFDAAD,#F79090,#B0C7C1,Buffalo plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Buffalo plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
61,Nebraska,Nebraska,4.21175038105715,7.11749143176333,11.3292418128205,76.241886901691,-40.693821554599,88,43,68.9035136602502,196,94,22,11,#FFEBD2,#FFD8A7,#FFDAAD,#93003A,#9CBDC3,Nebraska plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Nebraska plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
62,Oregon,Oregon,7.44781891040725,3.86204849177723,11.3098674021845,-23.9750245727178,0.714261533144619,53,93,68.6003635714324,214,18,23,13,#FFDCB0,#FFEACF,#FFDAAD,#9FCAD3,#EFE5BB,Oregon plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Oregon performs at a similar level regardless of the pace of the game.
63,Utah,Utah,5.63035944386225,5.66997979446135,11.3003392383236,-14.8121607922151,-47.4854186150958,73,62,67.2873702133462,278,86,23,12,#FFE4C3,#FFE0B9,#FFDAAD,#C3DED8,#8FB5C4,Utah performs at a similar level against both good and bad teams.,Utah plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
64,Wisconsin,Wisconsin,4.99195172674574,6.28102420160581,11.2729759283515,-21.3329212111534,-59.2248321731168,78,53,64.3752273820629,347,179,15,18,#FFE7CA,#FFDDB2,#FFDAAD,#AAD0D4,#77A9C6,Wisconsin plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Wisconsin plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
65,Northwestern,Northwestern,6.12879706488539,5.10907803924307,11.2378751041285,-80.1184378402061,-21.2502472119166,64,68,65.359286511194,337,26,14,17,#FFE2BE,#FFE3C0,#FFDBAD,#03449E,#C4D1BF,Northwestern plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Northwestern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
66,Georgia,Georgia,2.56554893440678,8.11363004033182,10.6791789747386,74.3539319015413,-2.92439057212428,119,27,65.7215265944829,331,78,19,15,#FFF3E3,#FFD39B,#FFDCB1,#93003A,#E9E3BC,Georgia plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Georgia performs at a similar level regardless of the pace of the game.
67,New Mexico State,New Mexico State,2.37457648603133,8.12621719388938,10.5007936799207,21.8781183088069,-17.9770204131772,121,26,69.8355489212265,141,241,25,6,#FFF3E5,#FFD39B,#FFDDB3,#FFACA3,#CAD4BF,New Mexico State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,New Mexico State performs at a similar level regardless of the pace of the game.
68,Louisiana-Lafayette,Louisiana-Lafayette,8.04864512847385,2.3461817124846,10.3948268409584,-10.9081615544257,22.3046247030476,45,118,70.982743896282,76,230,25,7,#FFD9AA,#FFF2E2,#FFDDB3,#D3E7DA,#F4C69E,Louisiana-Lafayette performs at a similar level against both good and bad teams.,Louisiana-Lafayette plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
69,Bucknell,Bucknell,6.23141415819602,4.02243084566408,10.2538450038601,2.25253609836786,0.582088855707988,62,91,71.9465365553971,44,46,25,10,#FFE1BD,#FFE9CD,#FFDEB4,#FFF6D9,#EFE6BB,Bucknell performs at a similar level against both good and bad teams.,Bucknell performs at a similar level regardless of the pace of the game.
70,Saint Bonaventure,Saint Bonaventure,5.41240780828439,4.82554400798905,10.2379518162734,-14.4448034900565,-17.4334676291889,75,75,70.4145571498987,102,208,26,8,#FFE5C5,#FFE4C3,#FFDEB4,#C5DFD8,#CBD5BF,Saint Bonaventure performs at a similar level against both good and bad teams.,Saint Bonaventure performs at a similar level regardless of the pace of the game.
71,LSU,LSU,8.7562312935701,1.34161335701599,10.0978446505861,-48.1224386610535,-16.5152591791743,41,142,69.2580314524492,175,3,18,15,#FFD6A2,#FFF7EE,#FFDEB5,#6390BE,#CDD5BE,LSU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,LSU performs at a similar level regardless of the pace of the game.
72,UNC Greensboro,UNC Greensboro,1.10262315988169,8.72343232885279,9.82605548873448,76.3143565256638,15.9996518678923,144,21,66.3248106041844,320,114,24,8,#FFF9F3,#FFCF94,#FFDFB7,#93003A,#F3CFA6,UNC Greensboro plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UNC Greensboro performs at a similar level regardless of the pace of the game.
