rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
25,Oklahoma State,Oklahoma State,18.0037260794243,0.112590838487207,18.1163169179115,10.5779496590286,-55.2182720917502,1,165,72.1224957258462,51,299,19,14,#FF9D23,#FFFEFD,#FFC173,#FFDAC4,#87B1C4,Oklahoma State performs at a similar level against both good and bad teams.,Oklahoma State plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
26,Notre Dame,Notre Dame,12.9809342687275,4.80779817768356,17.7887324464111,-43.5419266811292,6.04852025031076,14,70,67.8939915014392,262,143,26,10,#FFB960,#FFE1BC,#FFC275,#6895C0,#F0E0B6,Notre Dame plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Notre Dame performs at a similar level regardless of the pace of the game.
27,Butler,Butler,10.9353234861407,5.97224738685434,16.9075708729951,45.7330037535479,30.5421240146866,23,55,67.2105055802372,286,148,25,9,#FFC479,#FFDAAC,#FFC57C,#E45F71,#F4C69E,Butler plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Butler plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
28,Rhode Island,Rhode Island,6.67621555549542,9.56993073665032,16.2461462921457,32.9567112598954,-19.7182376364448,57,20,67.8472024457989,266,311,25,10,#FFDBAD,#FFC47B,#FFC781,#F58C8E,#C9D4BF,Rhode Island plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Rhode Island performs at a similar level regardless of the pace of the game.
29,Creighton,Creighton,8.86560659232747,7.36284152817602,16.2284481205035,-49.8288825055095,21.1564145732175,35,45,72.7014301133395,34,260,24,10,#FFCF92,#FFD299,#FFC781,#5985BA,#F2D0A7,Creighton plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Creighton performs at a similar level regardless of the pace of the game.
30,Vanderbilt,Vanderbilt,7.07271544834389,8.87240835154897,15.9451237998929,73.8441539021433,-84.9932112803886,49,29,67.4170639464019,279,122,19,16,#FFD8A8,#FFC984,#FFC883,#9C093F,#70A6C7,Vanderbilt plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Vanderbilt plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
31,Michigan State,Michigan State,7.67973469958347,8.06748787471608,15.7472225742995,-27.9927628007997,-35.418628602381,40,36,68.3520117743182,240,41,20,15,#FFD5A1,#FFCD8F,#FFC985,#8DBDCF,#ACC4C1,Michigan State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Michigan State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
32,Marquette,Marquette,14.1347918909915,1.14017712989652,15.274969020888,-23.049900594675,12.0448872587634,11,135,70.8900819894243,89,33,19,13,#FFB252,#FFF8EF,#FFCA89,#9ECAD3,#F1DAB0,Marquette plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Marquette performs at a similar level regardless of the pace of the game.
33,Xavier,Xavier,10.3557316171375,4.82272170007996,15.1784533172175,-39.5512360066662,-24.6510202263837,28,69,68.4746493540442,234,73,24,14,#FFC780,#FFE1BC,#FFCB89,#729FC4,#C0CFC0,Xavier plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Xavier plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
34,Kansas State,Kansas State,6.80870621481395,8.17602659441081,14.9847328092248,8.03758466841435,-43.4258004008461,55,34,67.2640673992164,284,218,21,14,#FFDAAB,#FFCD8E,#FFCB8B,#FFE2CB,#9DBDC3,Kansas State performs at a similar level against both good and bad teams.,Kansas State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
35,TCU,TCU,8.40649914312367,6.53962308456157,14.9461222276852,-45.8694797806764,14.576144467984,37,52,67.8726251950077,263,40,23,15,#FFD198,#FFD7A4,#FFCC8B,#638FBE,#F1D7AD,TCU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,TCU performs at a similar level regardless of the pace of the game.
36,Miami (Fla.),Miami (Fla.),5.75023575059235,9.03610164378998,14.7863373943823,-41.0093443522326,12.9164575496311,65,24,64.9858661227345,331,230,21,12,#FFE0B8,#FFC882,#FFCC8C,#6E9CC3,#F1D9AF,Miami (Fla.) plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Miami (Fla.) performs at a similar level regardless of the pace of the game.
37,Indiana,Indiana,10.8305507483519,3.65894329375373,14.4894940421056,-67.5323741032662,99.009900990099,25,91,69.7615220636689,155,20,18,16,#FFC47A,#FFE8CC,#FFCD8F,#1F59A7,#FE926E,Indiana plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Indiana plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
38,Dayton,Dayton,5.62585045938166,8.67982315331823,14.3056736126999,-0.307112065392201,-3.89263126979639,67,30,70.0838660368057,136,117,23,8,#FFE0BA,#FFCA87,#FFCE90,#FDFEDF,#E7E3BC,Dayton performs at a similar level against both good and bad teams.,Dayton performs at a similar level regardless of the pace of the game.
39,Northwestern,Northwestern,6.92088685867537,7.18953595084622,14.1104228095216,15.6449052121476,31.2189830191446,51,46,66.768797303798,300,204,25,12,#FFD9AA,#FFD39C,#FFCE92,#FFC8B7,#F4C69D,Northwestern plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northwestern plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
40,Minnesota,Minnesota,4.46296330928619,9.29866415573194,13.7616274650181,42.5742932153987,5.18897255171175,80,22,70.8550370286334,92,161,25,10,#FFE6C8,#FFC67E,#FFD094,#E86A78,#EFE1B7,Minnesota plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Minnesota performs at a similar level regardless of the pace of the game.
41,Arkansas,Arkansas,9.39749411556646,4.20869437611105,13.6061884916775,-17.2022742405148,30.6131890832628,32,82,70.5706411889781,107,60,26,10,#FFCC8C,#FFE5C5,#FFD095,#B6D7D6,#F4C69E,Arkansas plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arkansas plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
42,Utah,Utah,7.91306076804389,5.66980532271021,13.5828660907541,22.1742709748481,-17.2327450647157,38,58,69.7152303145145,159,170,18,12,#FFD49E,#FFDCB0,#FFD096,#FFB1A7,#CED6BE,Utah plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Utah performs at a similar level regardless of the pace of the game.
43,VCU,VCU,4.65810218408329,8.87313151514899,13.5312336992323,-9.87962923531462,-16.1763869618799,77,28,70.122135755165,127,28,26,9,#FFE5C6,#FFC984,#FFD096,#D5E8DA,#D0D7BE,VCU performs at a similar level against both good and bad teams.,VCU performs at a similar level regardless of the pace of the game.
44,Middle Tennessee,Middle Tennessee,6.89132456148694,6.56343978367592,13.4547643451629,38.9958155164519,23.866569507565,52,51,65.8130286420576,322,302,30,5,#FFD9AA,#FFD7A4,#FFD197,#ED7780,#F3CDA5,Middle Tennessee plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Middle Tennessee performs at a similar level regardless of the pace of the game.
45,Maryland,Maryland,7.3674127872468,5.83808397556636,13.2054967628132,32.6014239267279,-15.4165526013532,44,57,68.708826135879,221,343,23,9,#FFD7A5,#FFDBAE,#FFD199,#F58D8E,#D2D8BE,Maryland plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Maryland performs at a similar level regardless of the pace of the game.
46,Syracuse,Syracuse,9.34802437264641,3.7976997124795,13.1457240851259,-37.5550088304442,-40.2189855865171,33,90,68.6545078548621,225,2,20,15,#FFCC8C,#FFE7CA,#FFD299,#76A5C6,#A3C0C2,Syracuse plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Syracuse plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
47,Wake Forest,Wake Forest,12.2274949167111,0.805301941782383,13.0327968584935,2.30952064922738,-14.5902294602379,17,145,71.952451819423,53,55,19,14,#FFBD69,#FFFAF3,#FFD29A,#FFF6DA,#D3D8BE,Wake Forest performs at a similar level against both good and bad teams.,Wake Forest performs at a similar level regardless of the pace of the game.
48,Clemson,Clemson,8.45304767117537,4.44119463370203,12.8942423048774,-33.3758285017294,-39.6548496820143,36,77,68.0910865431443,253,79,17,16,#FFD197,#FFE3C1,#FFD39B,#80AFCA,#A4C0C2,Clemson plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Clemson plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
49,Princeton,Princeton,6.17605734576816,6.58469729001831,12.7607546357865,-28.7313781251671,-82.1192977387972,62,48,64.7060688266258,338,181,22,7,#FFDDB3,#FFD6A4,#FFD39C,#8BBCCF,#70A6C7,Princeton plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Princeton plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
50,Ohio State,Ohio State,7.75168904877979,4.90354200280327,12.6552310515831,45.9342198217079,-3.06380555861463,39,68,68.789075873909,213,91,18,15,#FFD5A0,#FFE1BB,#FFD39D,#E45F71,#E9E4BC,Ohio State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Ohio State performs at a similar level regardless of the pace of the game.
51,Texas Tech,Texas Tech,6.82750720712318,5.63387457359612,12.4613817807193,-42.4804825357652,-3.5914060091593,54,59,64.9284393783315,333,29,18,14,#FFDAAB,#FFDCB1,#FFD49E,#6B98C1,#E8E3BC,Texas Tech plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas Tech performs at a similar level regardless of the pace of the game.
52,Seton Hall,Seton Hall,4.9862056611116,7.44248644989568,12.4286921110073,16.2057069777012,16.8022275045088,72,44,68.5047259143541,232,132,22,12,#FFE4C2,#FFD198,#FFD49F,#FFC6B6,#F2D5AB,Seton Hall plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Seton Hall performs at a similar level regardless of the pace of the game.
53,USC,USC,9.54430647239303,2.75363977539129,12.2979462477843,-17.9879643688807,-23.0757903995341,31,108,69.5067229290692,178,13,26,10,#FFCB8A,#FFEED9,#FFD5A0,#B3D5D6,#C3D0BF,USC plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,USC plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
54,Virginia Tech,Virginia Tech,11.2371707651349,0.988771139148345,12.2259419042832,24.1700899878889,-7.68248068168614,21,139,69.5075551022871,177,124,22,11,#FFC275,#FFF8F1,#FFD5A0,#FFAAA2,#E0DFBD,Virginia Tech plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Virginia Tech performs at a similar level regardless of the pace of the game.
55,California,California,1.59672209855357,10.5514662473348,12.1481883458883,-21.3487466936833,-4.1072523999659,129,15,66.7378453927905,302,64,21,13,#FFF6EB,#FFBE6D,#FFD5A1,#A5CDD4,#E7E3BC,California plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,California performs at a similar level regardless of the pace of the game.
56,Texas A&M,Texas A&M,4.6098471714912,7.47762305177239,12.0874702232636,-49.2861776711053,42.2218023357037,78,43,66.2278900720949,314,198,16,15,#FFE6C6,#FFD198,#FFD5A1,#5A86BB,#F6BA93,Texas A&M plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Texas A&M plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
57,UT Arlington,UT Arlington,7.29194241247773,4.78569124578567,12.0776336582634,68.8111588934966,61.9308827233765,45,71,71.6011318013699,65,110,25,9,#FFD7A6,#FFE1BD,#FFD5A1,#AB1848,#FAA680,UT Arlington plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,UT Arlington plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
58,Providence,Providence,3.54325861798616,8.03491584990985,11.578174467896,39.3683098981921,-9.79227111276381,93,37,67.8614556670103,264,135,19,13,#FFEBD3,#FFCE90,#FFD7A5,#EC757F,#DCDDBD,Providence plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Providence performs at a similar level regardless of the pace of the game.
59,Houston,Houston,7.12737470619472,4.25015437953195,11.3775290857267,-90.2847313684789,44.1928641440171,48,81,67.0304063293244,293,104,21,11,#FFD8A8,#FFE5C4,#FFD8A7,#00429D,#F7B891,Houston plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Houston plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
60,Georgetown,Georgetown,4.70670687597948,6.56941754524254,11.276124421222,-25.2543969615129,-2.1321097271064,76,50,69.7648254043771,154,158,14,19,#FFE5C5,#FFD7A4,#FFD8A7,#94C4D2,#EAE4BC,Georgetown plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Georgetown performs at a similar level regardless of the pace of the game.
61,Alabama,Alabama,0.17331343079391,10.8839536607143,11.0572670915082,13.2868019688693,-11.9418205223392,164,12,66.7639919676839,301,253,19,15,#FFFEFC,#FFBC69,#FFD9A9,#FFD0BD,#D8DBBD,Alabama performs at a similar level against both good and bad teams.,Alabama performs at a similar level regardless of the pace of the game.
62,Nevada,Nevada,7.51222958978752,3.41807152146491,10.9303011112524,-33.3026059646529,18.792528817747,42,93,70.9187620362639,87,245,28,7,#FFD6A3,#FFEACF,#FFD9AA,#80B0CA,#F2D3A9,Nevada plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Nevada performs at a similar level regardless of the pace of the game.
63,Georgia,Georgia,2.99092731344156,7.54329445122601,10.5342217646676,34.861547557269,9.26780482452249,102,41,68.7399421291102,217,348,18,15,#FFEEDA,#FFD197,#FFDBAD,#F28589,#F0DDB3,Georgia plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Georgia performs at a similar level regardless of the pace of the game.
64,UNC Wilmington,UNC Wilmington,11.6120469185785,-1.26945094791691,10.3425959706616,12.1887146556757,7.66171298800593,20,204,70.9252230471065,86,108,27,6,#FFC071,#F3F7FB,#FFDBAF,#FFD4C0,#F0DEB4,UNC Wilmington performs at a similar level against both good and bad teams.,UNC Wilmington performs at a similar level regardless of the pace of the game.
65,Oklahoma,Oklahoma,2.05587735519989,8.16493436393923,10.2208117191391,-0.696086581025509,66.9234825574293,119,35,71.661024057576,63,231,11,20,#FFF3E5,#FFCD8E,#FFDCB0,#FCFDDF,#FBA07B,Oklahoma performs at a similar level against both good and bad teams.,Oklahoma plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
66,Illinois,Illinois,2.8995111161214,7.1763636190032,10.0758747351246,-18.3940290431461,-31.2658001653995,103,47,68.0727658587593,254,70,19,15,#FFEFDB,#FFD39C,#FFDCB1,#B1D4D5,#B4C8C1,Illinois plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Illinois plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
67,San Diego State,San Diego State,-0.439550522916888,10.3229100991821,9.88335957626519,21.9999975843586,19.5130161356612,174,16,66.6967420864206,303,119,18,14,#FAFCFD,#FFC070,#FFDDB2,#FFB2A7,#F2D2A9,San Diego State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,San Diego State performs at a similar level regardless of the pace of the game.
68,Colorado,Colorado,6.4807471840012,3.24118846453152,9.72193564853272,-10.3727640620193,-21.6671492392027,60,98,69.5852259480856,171,30,18,15,#FFDCAF,#FFEBD2,#FFDDB3,#D3E7DA,#C6D2BF,Colorado performs at a similar level against both good and bad teams.,Colorado performs at a similar level regardless of the pace of the game.
69,Ole Miss,Ole Miss,6.22995012705494,3.39879738163288,9.62874750868782,9.79688962031763,9.88379843776971,61,94,72.2279643740672,50,292,23,14,#FFDDB3,#FFEAD0,#FFDEB4,#FFDCC6,#F0DCB2,Ole Miss performs at a similar level against both good and bad teams.,Ole Miss performs at a similar level regardless of the pace of the game.
70,Tennessee,Tennessee,4.15199420822575,5.40066110237207,9.55265531059781,36.9776653401559,-43.985347919888,85,62,70.6035000441794,104,90,15,16,#FFE8CC,#FFDEB4,#FFDEB5,#F07E85,#9CBCC3,Tennessee plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Tennessee plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
71,Vermont,Vermont,5.42835404245971,3.99957499624375,9.42792903870346,-38.8325855233776,-39.0394798542686,71,86,66.0254613573427,316,88,28,6,#FFE1BC,#FFE6C7,#FFDEB6,#73A1C5,#A5C1C2,Vermont plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Vermont plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
72,Texas,Texas,0.262067856622202,9.01687117537313,9.27893903199534,21.135053538941,-10.4466973528605,159,25,68.9852629274537,206,131,11,22,#FFFDFB,#FFC882,#FFDFB7,#FFB5A9,#DBDCBD,Texas plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Texas performs at a similar level regardless of the pace of the game.
