rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
27,Providence,Providence,7.59025724448958,7.73328850910498,15.3235457535946,47.5929877919843,-13.4117593832444,38,35,66.8698951199853,270,203,27,6,#FFD5A1,#FFCC8C,#FFCA89,#CF3E5D,#D8DBBD,Providence plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Providence performs at a similar level regardless of the pace of the game.
28,Michigan State,Michigan State,8.83021149920043,5.99721005724953,14.82742155645,-12.4305414816457,24.0159142810727,27,54,68.884855329941,153,58,23,13,#FFCE92,#FFD7A6,#FFCC8D,#C2DDD8,#F4CAA1,Michigan State performs at a similar level against both good and bad teams.,Michigan State plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
29,Alabama,Alabama,10.1936422967751,4.31997027275053,14.5136125695256,53.6353452606954,-23.0929889770473,21,83,72.8010983528785,11,104,19,14,#FFC781,#FFE2BF,#FFCD8F,#BB2951,#C7D2BF,Alabama plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Alabama performs at a similar level regardless of the pace of the game.
30,Oklahoma State,Oklahoma State,1.62733736093887,12.7051862327997,14.3325235937385,14.0371210462376,-1.09231843162241,139,5,69.2125962438874,122,122,15,15,#FFF6EA,#FFAC43,#FFCE90,#FFC5B5,#EDE6BC,Oklahoma State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Oklahoma State performs at a similar level regardless of the pace of the game.
31,Wisconsin,Wisconsin,5.9838624696234,8.29794844711264,14.281810916736,58.1882449646214,-0.955265323388891,56,31,67.5089127405809,236,285,24,8,#FFDEB5,#FFC884,#FFCE91,#AB1948,#EDE6BC,Wisconsin plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Wisconsin performs at a similar level regardless of the pace of the game.
32,Dayton,Dayton,6.55819794367076,7.65228620456811,14.2104841482389,51.6423127261025,-12.9063081963302,47,36,64.6752447901119,342,241,24,11,#FFDBAE,#FFCD8D,#FFCE91,#C23055,#D8DBBD,Dayton plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Dayton performs at a similar level regardless of the pace of the game.
33,Loyola Chicago,Loyola Chicago,4.92904014280884,9.13320541145424,14.0622455542631,-52.7816297548554,-28.019432025605,80,20,66.1779449668377,314,97,24,8,#FFE4C2,#FFC378,#FFCF92,#3468AE,#BFCEC0,Loyola Chicago plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Loyola Chicago plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
34,San Diego State,San Diego State,0.581632257808426,13.4688372065032,14.0504694643116,24.7625347046763,0.0491452755770477,168,3,66.5962673986048,289,61,23,9,#FFFBF7,#FFA737,#FFCF93,#FA9996,#EFE6BB,San Diego State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,San Diego State performs at a similar level regardless of the pace of the game.
35,Davidson,Davidson,11.9631579639196,2.04167131342412,14.0048292773437,17.0794183654046,28.2917083414307,13,128,66.2273040544643,308,207,26,7,#FFBD6B,#FFF1E0,#FFCF93,#FFB8AC,#F4C59D,Davidson plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Davidson plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
36,San Francisco,San Francisco,6.5859849958082,7.27618850639071,13.8621735021989,-47.8139559377076,21.6314214391881,46,39,70.0597321064575,87,331,23,10,#FFDBAD,#FFCF93,#FFCF94,#4876B4,#F3CDA4,San Francisco plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,San Francisco performs at a similar level regardless of the pace of the game.
37,Notre Dame,Notre Dame,9.61027970948827,4.14100828103798,13.7512879905263,12.88490511666,-7.96513720857898,24,86,66.764577673714,279,83,23,11,#FFCA88,#FFE3C1,#FFD095,#FFC9B9,#E1E0BD,Notre Dame performs at a similar level against both good and bad teams.,Notre Dame performs at a similar level regardless of the pace of the game.
38,Vermont,Vermont,9.13950177727326,4.54601632471409,13.6855181019873,-10.4235748020914,-11.0481397553571,25,80,66.2170408012367,309,36,27,6,#FFCD8E,#FFE1BB,#FFD095,#CCE3D9,#DCDDBD,Vermont performs at a similar level against both good and bad teams.,Vermont performs at a similar level regardless of the pace of the game.
39,Indiana,Indiana,5.05342970029087,8.49874520251538,13.5521749028063,-33.3366123823935,-12.997860877557,76,27,68.0357446555318,209,99,21,14,#FFE3C0,#FFC781,#FFD096,#74A2C5,#D8DBBD,Indiana plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Indiana performs at a similar level regardless of the pace of the game.
40,TCU,TCU,5.07297855140592,8.44614045775586,13.5191190091618,29.5569566412452,-10.0798845554497,75,28,67.1681616994636,253,274,21,13,#FFE3C0,#FFC782,#FFD197,#F28589,#DDDEBD,TCU plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,TCU performs at a similar level regardless of the pace of the game.
41,Oklahoma,Oklahoma,5.82887396257654,7.63209975031985,13.4609737128964,9.68413315876532,67.3745041328861,60,37,66.6717853651652,282,43,19,16,#FFDFB7,#FFCD8E,#FFD197,#FFD7C2,#FD9672,Oklahoma performs at a similar level against both good and bad teams.,Oklahoma plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
42,Wake Forest,Wake Forest,6.21868012391293,6.93306677418686,13.1517468980998,29.1773804538023,22.7230046216369,52,42,71.8458398967218,28,22,25,10,#FFDDB2,#FFD198,#FFD299,#F3878A,#F3CCA3,Wake Forest plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Wake Forest performs at a similar level regardless of the pace of the game.
43,USC,USC,6.32338704526899,6.76284606171151,13.0862331069805,-1.82617576113995,-24.2680167515789,49,43,67.7465125475187,225,302,26,8,#FFDCB0,#FFD29B,#FFD29A,#F6FADE,#C5D1BF,USC performs at a similar level against both good and bad teams.,USC performs at a similar level regardless of the pace of the game.
44,Rutgers,Rutgers,5.15255684664257,7.8974608549166,13.0500177015592,54.0250800717106,0.656935047322074,72,32,66.6147188596695,287,38,18,14,#FFE2BF,#FFCB8A,#FFD29A,#BA2850,#EFE6BB,Rutgers plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Rutgers performs at a similar level regardless of the pace of the game.
45,Miami (Fla.),Miami (Fla.),8.81371225407497,4.13512088546303,12.948833139538,39.0058213236467,43.1335280094888,28,87,68.7498535840552,160,323,26,11,#FFCE92,#FFE3C1,#FFD39B,#E45F71,#F8B38C,Miami (Fla.) plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Miami (Fla.) plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
46,Texas A&M,Texas A&M,4.9353272581487,7.83363902468364,12.7689662828323,52.3730761904772,32.1109050253491,79,34,68.0130085010756,210,227,26,13,#FFE4C2,#FFCB8B,#FFD39C,#BF2D53,#F5C098,Texas A&M plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Texas A&M plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
47,Xavier,Xavier,7.67093376763392,5.06119789548279,12.7321316631167,-15.1915454240494,40.2669636090305,37,71,69.8970560742011,93,121,23,13,#FFD5A0,#FFDDB4,#FFD39D,#B4D6D6,#F7B790,Xavier plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Xavier plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
48,St. John's,St. John's,7.28452839577232,5.39675959823386,12.6812879940062,-2.04259515774335,-8.23782331816524,40,66,74.3721971042111,2,149,16,15,#FFD7A5,#FFDBAF,#FFD39D,#F5F9DE,#E0DFBD,St. John's performs at a similar level against both good and bad teams.,St. John's performs at a similar level regardless of the pace of the game.
49,Washington State,Washington State,4.74329191757449,7.890265220596,12.6335571381705,-8.42661141060629,-0.649162775249978,81,33,67.3290008317624,243,288,22,15,#FFE5C4,#FFCB8A,#FFD49D,#D5E8DA,#EDE6BC,Washington State performs at a similar level against both good and bad teams.,Washington State performs at a similar level regardless of the pace of the game.
50,Seton Hall,Seton Hall,3.87035252182436,8.60024108875266,12.470593610577,4.10639561790479,17.434442996885,96,25,68.9146219952769,147,309,20,11,#FFE9CF,#FFC67F,#FFD49F,#FFEED3,#F2D2A8,Seton Hall performs at a similar level against both good and bad teams.,Seton Hall performs at a similar level regardless of the pace of the game.
51,Mississippi State,Mississippi State,5.67137175072624,6.68056668057949,12.3519384313057,-28.5056948253288,12.0327518358272,62,44,66.9202647240259,267,14,18,16,#FFE0B8,#FFD39C,#FFD5A0,#81B0CA,#F1D8AE,Mississippi State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Mississippi State performs at a similar level regardless of the pace of the game.
52,UAB,UAB,8.52239957882002,3.7207473467391,12.2431469255591,-4.26375003334884,18.3682976084047,32,94,69.8970577852385,92,7,25,8,#FFD095,#FFE6C8,#FFD5A0,#EAF3DD,#F2D1A7,UAB performs at a similar level against both good and bad teams.,UAB performs at a similar level regardless of the pace of the game.
53,Florida,Florida,6.27403740732577,5.9639612999835,12.2379987073093,-26.1646225598939,15.8282125122819,51,55,67.2758762141431,245,84,20,14,#FFDCB1,#FFD8A6,#FFD5A0,#87B7CD,#F2D4AA,Florida plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Florida performs at a similar level regardless of the pace of the game.
54,Creighton,Creighton,3.17773008050316,8.93690253175971,12.1146326122629,61.3889005492788,45.9999877173561,105,22,68.1587518194389,197,126,23,12,#FFEDD7,#FFC47A,#FFD5A1,#A10E42,#F8B089,Creighton plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Creighton plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
55,VCU,VCU,0.183970977512527,11.7767599433635,11.9607309208761,3.91337678121893,56.3424920803879,175,8,69.5084345228065,108,271,22,10,#FFFDFC,#FFB250,#FFD6A3,#FFEED4,#FAA47E,VCU performs at a similar level against both good and bad teams.,VCU plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
56,SMU,SMU,5.77596203958902,6.03161691003624,11.8075789496253,14.67379552828,6.38185412904211,61,53,69.274727424658,118,93,24,9,#FFDFB7,#FFD7A5,#FFD6A4,#FFC2B3,#F0DFB5,SMU plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,SMU performs at a similar level regardless of the pace of the game.
57,New Mexico State,New Mexico State,5.91606969130127,5.78123883851801,11.6973085298193,99.009900990099,-16.0053694547353,58,59,66.8836459237827,268,173,24,7,#FFDEB5,#FFD9A9,#FFD7A5,#93003A,#D3D9BE,New Mexico State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,New Mexico State performs at a similar level regardless of the pace of the game.
58,Saint Bonaventure,Saint Bonaventure,6.81519890347649,4.86435230574736,11.6795512092238,-15.0346310000011,-16.1049238641356,43,75,66.9366428696688,266,25,23,10,#FFD9AA,#FFDFB7,#FFD7A5,#B5D6D6,#D3D8BE,Saint Bonaventure plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Saint Bonaventure performs at a similar level regardless of the pace of the game.
59,Boise State,Boise State,4.3196369588059,7.34480147330236,11.6644384321083,7.07927319849889,51.6785553772593,88,38,65.762900588153,321,314,26,8,#FFE7C9,#FFCF92,#FFD7A5,#FFE1CA,#F9A983,Boise State performs at a similar level against both good and bad teams.,Boise State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
60,South Dakota State,South Dakota State,12.0792490321245,-0.737595680955316,11.3416533511691,28.8038474119998,-8.41438388555015,12,192,70.5662134357076,60,66,28,5,#FFBD69,#F6F9FC,#FFD8A7,#F4888B,#E0DFBD,South Dakota State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,South Dakota State performs at a similar level regardless of the pace of the game.
61,Marquette,Marquette,5.24046912662044,5.91436348602527,11.1548326126457,19.5630313279836,-62.5611328964427,70,57,72.1961153811301,22,118,19,13,#FFE2BE,#FFD8A7,#FFD9A9,#FFAEA4,#84B0C5,Marquette plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Marquette plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
62,Maryland,Maryland,6.91644387726854,4.13068105795653,11.0471249352251,11.5734743601163,-34.3337955424231,42,88,68.2952615712082,190,253,15,17,#FFD9A9,#FFE4C1,#FFD9AA,#FFCFBD,#B4C8C1,Maryland performs at a similar level against both good and bad teams.,Maryland plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
63,BYU,BYU,6.03511056623595,4.97129867707636,11.0064092433123,-33.7382425934419,-53.6849892255719,55,74,69.4122165434813,111,159,22,11,#FFDEB4,#FFDEB5,#FFD9AA,#73A0C4,#93B8C3,BYU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,BYU plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
64,Chattanooga,Chattanooga,5.8803575310368,5.10607938127321,10.98643691231,58.9125661422926,-44.1056764087183,59,70,65.7084337043577,323,188,25,8,#FFDEB6,#FFDDB3,#FFD9AA,#A91747,#A3C0C2,Chattanooga plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Chattanooga plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
65,Virginia,Virginia,4.16507802776314,6.63567149262985,10.800749520393,6.30832474185356,3.94286919396847,92,46,61.4201917450693,356,238,21,14,#FFE8CB,#FFD39C,#FFDAAB,#FFE5CC,#EFE2B7,Virginia performs at a similar level against both good and bad teams.,Virginia performs at a similar level regardless of the pace of the game.
66,Colorado State,Colorado State,7.68842395882503,3.03484774375407,10.7232717025791,-10.8770332836918,15.3798684776561,35,109,66.8159138576286,272,201,24,6,#FFD5A0,#FFEBD2,#FFDAAC,#C9E2D9,#F2D4AB,Colorado State performs at a similar level against both good and bad teams.,Colorado State performs at a similar level regardless of the pace of the game.
67,Colorado,Colorado,4.27908091571893,6.29425128832157,10.5733322040405,-10.9498821123684,23.2744379780513,89,49,68.331873721805,188,334,21,12,#FFE7CA,#FFD5A1,#FFDBAD,#C9E1D9,#F3CBA2,Colorado performs at a similar level against both good and bad teams.,Colorado performs at a similar level regardless of the pace of the game.
68,North Texas,North Texas,2.1990625635212,8.36719840613285,10.5662609696541,-23.0444296245748,-15.1051135263387,124,30,61.300730725613,357,196,23,7,#FFF3E3,#FFC883,#FFDBAD,#90C1D0,#D5D9BE,North Texas plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,North Texas performs at a similar level regardless of the pace of the game.
69,Oregon,Oregon,6.74924118162371,3.79365631380654,10.5428974954303,17.8667651519697,35.0972615378429,44,93,68.9615453939941,145,71,19,15,#FFDAAB,#FFE6C6,#FFDBAD,#FFB5AA,#F6BD95,Oregon plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Oregon plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
70,Syracuse,Syracuse,10.032076203244,0.283801940714371,10.3158781439584,-41.2056127065502,51.7273440983922,22,170,69.1111596676413,129,100,16,17,#FFC883,#FFFDFA,#FFDBAF,#5E8ABC,#F9A983,Syracuse plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Syracuse plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
71,West Virginia,West Virginia,5.2434334370602,5.05307269701606,10.2965061340763,-34.4228419535961,5.78401799997736,69,72,69.0652073109274,134,47,16,17,#FFE2BE,#FFDDB4,#FFDCAF,#719EC4,#F0E0B5,West Virginia plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,West Virginia performs at a similar level regardless of the pace of the game.
72,Missouri State,Missouri State,8.61604198151836,1.63293570987825,10.2489776913966,2.0198669851525,-40.6094818119631,31,133,68.5169820447602,179,177,22,11,#FFCF94,#FFF4E6,#FFDCB0,#FFF6D9,#A9C3C2,Missouri State performs at a similar level against both good and bad teams.,Missouri State plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
73,Clemson,Clemson,5.33290165392457,4.81495381439232,10.1478554683169,-3.62122936743695,-23.568206763257,67,76,68.0670164455302,207,171,17,16,#FFE1BD,#FFDFB7,#FFDCB1,#EDF5DD,#C6D2BF,Clemson performs at a similar level against both good and bad teams.,Clemson performs at a similar level regardless of the pace of the game.
74,Vanderbilt,Vanderbilt,4.23714017550931,5.87875288806152,10.1158930635708,-25.0973420326007,53.8880528391454,90,58,68.4563902777998,183,232,19,17,#FFE7CA,#FFD8A8,#FFDCB1,#8ABBCE,#FAA681,Vanderbilt plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Vanderbilt plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
