rank,team,tooltip_team,obpr,dbpr,bpr,opponent_adjust,pace_adjust,off_rank,def_rank,tempo,tempo_rank,home_rank,wins,losses,color_O,color_D,color_Diff,color_str_Diff,color_tempo_Diff,tooltip_str_Diff,tooltip_tempo_Diff
11,Purdue,Purdue,11.8349557670717,10.6942364190785,22.5291921861503,-41.4448612177403,-39.5875395948996,15,10,68.7984656609187,173,147,26,9,#FFC276,#FFB85E,#FFB354,#4E7BB6,#A7C2C2,Purdue plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Purdue plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
12,SMU,SMU,13.7317858175223,7.90288871942395,21.6346745369463,-15.0479947384731,-9.85541142508404,12,37,66.3628112106876,305,119,25,5,#FFB860,#FFCA88,#FFB65A,#ADD2D5,#DDDDBD,SMU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,SMU performs at a similar level regardless of the pace of the game.
13,Louisville,Louisville,8.38243329702959,13.2096930043326,21.5921263013622,-47.7523203751385,62.1813432272853,37,3,66.7774544534029,286,9,22,9,#FFD49E,#FFA739,#FFB65B,#3267AD,#FE926E,Louisville plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Louisville plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
14,Duke,Duke,16.1709153838793,5.3546336120788,21.5255489959581,-21.1271063553217,16.5197759346857,4,63,68.5415964250708,194,43,26,11,#FFAC44,#FFDBAE,#FFB65B,#8FBFD0,#F3CDA4,Duke plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Duke performs at a similar level regardless of the pace of the game.
15,Gonzaga,Gonzaga,11.6519332082889,9.32847123667377,20.9804044449627,-15.1015906239662,-13.8768093689426,17,23,68.3752994094869,215,189,27,8,#FFC378,#FFC173,#FFB85F,#ACD2D5,#D6DABE,Gonzaga plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Gonzaga performs at a similar level regardless of the pace of the game.
16,Oklahoma,Oklahoma,11.2258802971748,9.18674064032516,20.4126209375,-9.80741676553574,35.9457689546764,21,25,70.545204356455,88,88,29,8,#FFC57D,#FFC275,#FFBA64,#C9E1D9,#F8AF89,Oklahoma performs at a similar level against both good and bad teams.,Oklahoma plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
17,Arizona,Arizona,11.6680370060456,8.70215037311721,20.3701873791628,-34.9416938951489,12.4203605152017,16,26,68.8716017765519,168,17,25,9,#FFC378,#FFC57C,#FFBA64,#6490BE,#F2D3AA,Arizona plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Arizona performs at a similar level regardless of the pace of the game.
18,Iowa,Iowa,11.0813859377501,8.66732820665294,19.7487141444031,85.7595077286755,39.3059659684687,22,27,69.5003884454915,134,240,22,12,#FFC67F,#FFC57D,#FFBC69,#93003A,#F9AA84,Iowa plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Iowa plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
19,West Virginia,West Virginia,8.08448517100645,11.4926906217447,19.5771757927511,-63.7654412252887,38.252410791355,38,8,70.7163634941231,78,81,27,10,#FFD5A1,#FFB252,#FFBD6A,#00429D,#F9AC85,West Virginia plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,West Virginia plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
20,Miami (Fla.),Miami (Fla.),11.6324094442964,7.64694240804904,19.2793518523454,-2.52326324898507,2.18200759061951,18,39,67.4033514403238,261,44,27,8,#FFC378,#FFCC8C,#FFBE6C,#F1F7DE,#EFE3B8,Miami (Fla.) performs at a similar level against both good and bad teams.,Miami (Fla.) performs at a similar level regardless of the pace of the game.
21,Maryland,Maryland,10.7944541076758,8.41288704066292,19.2073411483387,-2.19176655817879,31.2792701333405,23,33,68.0304745543477,236,90,26,9,#FFC782,#FFC780,#FFBE6D,#F3F8DE,#F7B68F,Maryland performs at a similar level against both good and bad teams.,Maryland plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
22,Iowa State,Iowa State,14.3175421175373,3.85304481289112,18.1705869304284,42.9521334745219,-11.1552475740362,8,92,71.8286066588486,48,183,23,12,#FFB559,#FFE5C5,#FFC275,#E1576C,#DADCBD,Iowa State plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Iowa State performs at a similar level regardless of the pace of the game.
23,Texas A&M,Texas A&M,7.49697559402807,10.5147787599355,18.0117543539636,-15.2774880688376,31.324508205831,44,13,68.4220357110408,206,87,28,10,#FFD8A8,#FFB961,#FFC276,#ABD1D5,#F7B68F,Texas A&M plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas A&M plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
24,Syracuse,Syracuse,6.41475640638326,11.22821570629,17.6429721126732,14.6082886122675,-13.6649690066639,61,9,66.4404849988739,301,197,23,14,#FFDEB4,#FFB456,#FFC379,#FFC5B5,#D6DABE,Syracuse plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Syracuse performs at a similar level regardless of the pace of the game.
25,California,California,7.38263222968119,10.063193413033,17.4458256427142,42.1099999586984,-2.82031888624752,45,14,68.9208410283597,164,10,23,11,#FFD9A9,#FFBC68,#FFC47A,#E25A6E,#E9E4BC,California plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,California performs at a similar level regardless of the pace of the game.
26,Connecticut,Connecticut,7.38258297631173,9.99071481916204,17.3732977954738,-39.5868443992961,14.7086920936686,46,16,66.5907923052106,292,257,25,11,#FFD9A9,#FFBC69,#FFC47B,#5681B9,#F2D0A7,Connecticut plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Connecticut performs at a similar level regardless of the pace of the game.
27,Seton Hall,Seton Hall,5.63148905780209,11.7187060632274,17.3501951210295,71.6514954027745,-15.3748466607178,73,7,70.3865532580543,95,278,25,9,#FFE2BE,#FFB14F,#FFC47B,#93003A,#D3D8BE,Seton Hall plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Seton Hall performs at a similar level regardless of the pace of the game.
28,Baylor,Baylor,12.7292486353945,4.43674333844929,17.1659919738437,-27.1028483691116,29.051058357671,13,78,66.9490963408715,278,275,21,12,#FFBE6C,#FFE1BC,#FFC57C,#7CABC8,#F6BA92,Baylor plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Baylor plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
29,Vanderbilt,Vanderbilt,8.61743834610933,8.45270986681117,17.0701482129205,-54.9198811230379,3.21629790893117,35,32,68.4091774746912,208,35,19,14,#FFD39B,#FFC780,#FFC57D,#1350A3,#EFE2B7,Vanderbilt plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Vanderbilt performs at a similar level regardless of the pace of the game.
30,Cincinnati,Cincinnati,6.50549824554045,10.5594767814802,17.0649750270206,-18.4718269863501,64.8695902066156,56,12,66.3219325168044,308,73,22,11,#FFDDB3,#FFB960,#FFC57D,#9AC8D2,#FE926E,Cincinnati plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Cincinnati plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
31,Florida,Florida,6.26794999773454,10.6095442450693,16.8774942428038,-38.587765970537,3.32257739099035,66,11,70.1852787245315,102,238,22,15,#FFDFB6,#FFB860,#FFC67E,#5984BA,#EFE1B7,Florida plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Florida performs at a similar level regardless of the pace of the game.
32,Stephen F. Austin,Stephen F. Austin,8.03667516036383,8.54834027234958,16.5850154327134,-32.5642274204231,-6.67055354445938,39,30,68.6343573222636,187,241,24,6,#FFD6A2,#FFC67E,#FFC781,#6B98C1,#E3E0BD,Stephen F. Austin plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Stephen F. Austin performs at a similar level regardless of the pace of the game.
33,Butler,Butler,11.3260163713303,5.01991312433646,16.3459294956668,-39.8965008891971,99.009900990099,19,71,68.9997583460788,160,162,22,11,#FFC57C,#FFDDB3,#FFC883,#5480B8,#FE926E,Butler plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Butler plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
34,Pittsburgh,Pittsburgh,10.1235999329897,6.05700900106005,16.1806089340498,-54.2628739942588,8.75336744640804,26,53,66.4761483694296,298,164,20,12,#FFCB8A,#FFD6A4,#FFC884,#1652A4,#F1D9AF,Pittsburgh plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Pittsburgh performs at a similar level regardless of the pace of the game.
35,VCU,VCU,6.46559246188699,9.29658084088486,15.7621733027719,-16.2492132390282,-34.5800377092193,57,24,70.2683945116687,97,20,25,11,#FFDEB4,#FFC173,#FFCA87,#A6CED4,#B0C7C1,VCU plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,VCU plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
36,Notre Dame,Notre Dame,13.9787765525053,1.63197589621648,15.6107524487218,-22.4071471957929,31.7669242387733,10,133,65.5452030150586,329,151,24,12,#FFB75D,#FFF4E6,#FFCA88,#8BBBCE,#F7B68F,Notre Dame plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Notre Dame plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
37,Wisconsin,Wisconsin,5.51581401204938,9.80678444800835,15.3225984600577,69.3614618726664,-43.6006218816579,76,20,64.612512943097,341,272,22,13,#FFE2BF,#FFBE6C,#FFCB8A,#93003A,#A0BEC2,Wisconsin plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Wisconsin plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
38,Utah,Utah,9.90094095934493,5.39788221354258,15.2988231728875,-78.3734596050116,37.5532800399318,28,62,66.8178174218017,285,63,26,9,#FFCC8C,#FFDBAE,#FFCB8A,#00429D,#F9AD86,Utah plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Utah plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
39,Saint Joseph's,Saint Joseph's,10.2178108674185,4.91373412972215,15.1315449971406,52.9526959195567,-79.9299629222582,25,73,69.2136078754568,149,342,30,8,#FFCA89,#FFDEB5,#FFCC8C,#C63457,#70A6C7,Saint Joseph's plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Saint Joseph's plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
40,Texas,Texas,7.61277402305437,7.16439791817697,14.7771719412313,-20.9817339687962,-12.2169026948362,42,42,66.2199437625,311,254,20,13,#FFD8A7,#FFCF93,#FFCD8E,#8FC0D0,#D9DBBD,Texas plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Texas performs at a similar level regardless of the pace of the game.
41,San Diego State,San Diego State,0.579140658596015,13.8442674840085,14.4234081426045,-2.13828457725018,76.1887779942254,158,2,66.3562459449694,307,273,26,10,#FFFCF8,#FFA32F,#FFCE91,#F3F8DE,#FE926E,San Diego State performs at a similar level against both good and bad teams.,San Diego State plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
42,George Washington,George Washington,10.4528200272662,3.87746275163846,14.3302827789047,33.0720322255402,51.3558329950417,24,90,66.521623856903,295,185,28,11,#FFC986,#FFE5C4,#FFCE92,#EF7D84,#FC9773,George Washington plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,George Washington plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
43,BYU,BYU,8.00177353904584,6.10279150860208,14.1045650476479,9.1231463623398,2.16347969452703,40,51,73.9521361993603,9,94,25,11,#FFD6A2,#FFD6A3,#FFCF94,#FFDBC5,#EFE3B8,BYU performs at a similar level against both good and bad teams.,BYU performs at a similar level regardless of the pace of the game.
44,Creighton,Creighton,8.53607767072773,5.48029400788087,14.0163716786086,-14.9994269281286,26.7768125270102,36,60,71.321785865092,60,24,20,15,#FFD39C,#FFDAAC,#FFD094,#ADD2D5,#F6BD96,Creighton plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Creighton plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
45,Michigan,Michigan,9.95101625444499,3.96755470630692,13.9185709607519,-93.4799632415999,3.67190884677265,27,88,65.9812881078092,323,148,22,13,#FFCC8C,#FFE4C3,#FFD095,#00429D,#EFE1B6,Michigan plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Michigan performs at a similar level regardless of the pace of the game.
46,Valparaiso,Valparaiso,3.80933487634928,10.0201008821962,13.8294357585454,-7.44463035618654,15.7063799529834,99,15,67.5749999688373,255,223,28,8,#FFEBD3,#FFBC68,#FFD096,#D6E8DA,#F3CEA5,Valparaiso performs at a similar level against both good and bad teams.,Valparaiso performs at a similar level regardless of the pace of the game.
47,Saint Mary's,Saint Mary's,9.58783872210989,3.80562694819536,13.3934656703053,-26.7980958738011,8.95000783838096,30,94,62.9556408548774,346,55,29,6,#FFCE90,#FFE5C5,#FFD299,#7DACC9,#F1D9AF,Saint Mary's plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Saint Mary's performs at a similar level regardless of the pace of the game.
48,Florida State,Florida State,7.59309757192484,5.52214559247086,13.1152431643957,18.5275636515688,-9.0182701013892,43,57,72.1957637161514,39,57,20,14,#FFD8A7,#FFDAAC,#FFD39B,#FFB6AA,#DEDEBD,Florida State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Florida State performs at a similar level regardless of the pace of the game.
49,South Carolina,South Carolina,5.85991456351279,6.83922090525053,12.6991354687633,-11.4140282031265,-37.8130475903805,71,44,70.203130906907,101,138,26,9,#FFE1BB,#FFD198,#FFD49E,#C0DDD7,#ABC4C1,South Carolina performs at a similar level against both good and bad teams.,South Carolina plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
50,Providence,Providence,4.63223003810433,8.00453923755272,12.6367692756571,40.4498716830563,-58.0250999329984,89,35,69.2584160748457,145,304,24,11,#FFE7C9,#FFC987,#FFD49F,#E56072,#86B1C5,Providence plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Providence plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
51,Clemson,Clemson,5.56666917587287,6.95138814351013,12.518057319383,16.1281585397291,-11.0343883978985,75,43,64.9423388059702,335,53,17,14,#FFE2BE,#FFD096,#FFD5A0,#FFBFB1,#DBDCBD,Clemson plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Clemson performs at a similar level regardless of the pace of the game.
52,USC,USC,7.19195643059628,4.9784156035115,12.1703720341078,-14.4545159245857,15.0350139828454,48,72,71.6759382046242,52,14,21,13,#FFDAAC,#FFDEB4,#FFD6A2,#B0D3D5,#F3CFA6,USC plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,USC performs at a similar level regardless of the pace of the game.
53,Arkansas-Little Rock,Arkansas-Little Rock,5.3269510856813,6.82882096287367,12.155772048555,44.9103903051684,-70.1729379693499,80,45,63.7931485301173,345,154,29,5,#FFE3C1,#FFD198,#FFD6A2,#DE4F67,#71A6C6,Arkansas-Little Rock plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Arkansas-Little Rock plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
54,Yale,Yale,4.03817498165566,7.93168187848453,11.9698568601402,-38.1243777006118,-25.8461747848849,97,36,67.3647681942271,264,219,22,7,#FFEAD0,#FFCA88,#FFD6A4,#5A86BA,#C0CFC0,Yale plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Yale plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
55,Georgia Tech,Georgia Tech,6.43198031136727,5.22774255617071,11.659722867538,18.2950715172742,43.1205888052518,60,66,68.7571438602809,175,199,21,15,#FFDEB4,#FFDCB0,#FFD7A6,#FFB7AB,#FAA47F,Georgia Tech plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Georgia Tech plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
56,Dayton,Dayton,1.80935523430953,9.82149184510541,11.6308470794149,-19.9227281434908,39.9766117769163,136,19,68.7466487751702,177,268,25,8,#FFF5EA,#FFBD6B,#FFD8A6,#92C3D1,#F9A983,Dayton plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Dayton plays better in faster paced games. They have stronger performances in games with more possessions but are worse in games with less possessions.
57,Georgetown,Georgetown,6.40486874991738,5.07170161471882,11.4765703646362,2.27240770711134,-1.67970739047842,62,69,68.5449248763606,193,326,15,18,#FFDEB5,#FFDDB3,#FFD8A7,#FFF6D9,#EBE5BC,Georgetown performs at a similar level against both good and bad teams.,Georgetown performs at a similar level regardless of the pace of the game.
58,Northern Iowa,Northern Iowa,5.16269745171286,6.12361720008448,11.2863146517973,18.6961656734155,-12.2926722743864,82,50,63.9389633055704,344,86,22,13,#FFE4C3,#FFD6A3,#FFD9A9,#FFB5AA,#D8DBBD,Northern Iowa plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Northern Iowa performs at a similar level regardless of the pace of the game.
59,Colorado,Colorado,2.63452877792269,8.57501682412684,11.2095456020495,7.11988878944557,17.7245496468659,116,28,70.4969216937256,90,21,21,12,#FFF1E0,#FFC67E,#FFD9A9,#FFE3CB,#F3CBA2,Colorado performs at a similar level against both good and bad teams.,Colorado performs at a similar level regardless of the pace of the game.
60,Memphis,Memphis,3.65546380605211,7.30008908295576,10.9555528890079,-1.6478950907303,9.51320031351028,101,41,73.4856561187367,13,196,19,15,#FFECD4,#FFCE91,#FFDAAB,#F6FADE,#F1D8AE,Memphis performs at a similar level against both good and bad teams.,Memphis performs at a similar level regardless of the pace of the game.
61,Kansas State,Kansas State,2.24779715639299,8.45984216877665,10.7076393251696,-23.0482376549099,11.700125959695,126,31,67.9328260723158,241,72,17,16,#FFF3E5,#FFC680,#FFDBAD,#89B9CD,#F2D4AB,Kansas State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Kansas State performs at a similar level regardless of the pace of the game.
62,NC State,NC State,8.9247176472548,1.76782916678372,10.6925468140385,35.6204265852351,8.04700539095344,32,130,68.5654477947711,192,324,16,17,#FFD198,#FFF3E4,#FFDBAD,#EC737E,#F1DAB0,NC State plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,NC State performs at a similar level regardless of the pace of the game.
63,Hawaii,Hawaii,2.45196355290817,8.22139707587533,10.6733606287835,42.5370464743486,-32.957428359676,122,34,71.2475241428765,62,242,26,6,#FFF2E2,#FFC883,#FFDBAE,#E1586D,#B3C8C1,Hawaii plays much better against good teams than bad teams. They compete at a higher level against tough opposition but struggle against weaker opponents.,Hawaii plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
64,LSU,LSU,7.91312716920405,2.31589627354678,10.2290234427508,27.4264270186799,-27.789792437844,41,121,71.9912557066231,44,30,21,14,#FFD6A3,#FFEFDC,#FFDCB1,#F89392,#BDCDC0,LSU plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,LSU plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
65,Tulsa,Tulsa,4.63021832320562,5.50321836301306,10.1334366862187,21.0458373347067,-52.6860410252677,90,58,69.1627902200721,151,122,20,12,#FFE7C9,#FFDAAC,#FFDDB2,#FFACA3,#90B6C4,Tulsa plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Tulsa plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
66,Ohio State,Ohio State,2.63587856407808,7.39903173960121,10.0349103036793,-35.0812322479722,-13.0700166014266,115,40,68.5214029234037,200,104,21,14,#FFF1E0,#FFCE90,#FFDDB2,#6490BE,#D7DABE,Ohio State plays a little worse against good teams than bad teams. They tend to play slightly better than expected against weaker opposition but are slightly worse against tougher opponents.,Ohio State performs at a similar level regardless of the pace of the game.
67,Houston,Houston,9.89803854842486,0.0836052562482777,9.98164380467314,35.4363388452768,18.4126146079571,29,168,67.2553903710557,266,169,22,10,#FFCC8C,#FFFEFD,#FFDDB3,#EC747E,#F4CAA1,Houston plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Houston plays a little better in faster paced games. They have slightly stronger performances in games with more possessions but are a little worse in games with less possessions.
68,UCLA,UCLA,6.72572104197761,3.23370490903185,9.95942595100946,12.9698145515857,-61.1462130427989,51,103,70.2386220360454,99,143,15,17,#FFDCB1,#FFE9CE,#FFDDB3,#FFCCBA,#81AEC5,UCLA performs at a similar level against both good and bad teams.,UCLA plays better in slower paced games. They have stronger performances in games with less possessions but are worse in games with more possessions.
69,Ole Miss,Ole Miss,5.65479643016768,4.18436653495674,9.83916296512442,34.3700217998029,-13.2208249732987,72,83,69.734196939608,121,214,20,12,#FFE2BD,#FFE3C0,#FFDEB4,#EE7881,#D7DABE,Ole Miss plays a little better against good teams than bad teams. They are slightly better than expected against tough opposition but are slightly worse against weaker opponents.,Ole Miss performs at a similar level regardless of the pace of the game.
70,Virginia Tech,Virginia Tech,5.10434816454891,4.66341406021788,9.76776222476679,-7.25434087676834,-30.7926675997625,84,76,69.9990813430576,110,113,20,15,#FFE4C4,#FFE0B9,#FFDEB4,#D7E9DA,#B7CAC0,Virginia Tech performs at a similar level against both good and bad teams.,Virginia Tech plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
71,Northwestern,Northwestern,5.15604572553482,4.38421093334162,9.54025665887644,-99.009900990099,-39.6537232737038,83,79,64.890945342484,336,239,20,12,#FFE4C3,#FFE1BD,#FFDFB6,#00429D,#A7C2C2,Northwestern plays much worse against good teams than bad teams. They tend to have their best performances against weaker opponents but really struggle against stronger teams on their schedule.,Northwestern plays a little better in slower paced games. They have slightly stronger performances in games with less possessions but are a little worse in games with more possessions.
